feature,mean_abs_shap
Clostridium_sp_CAG_299,0.0004090661158820629
Parabacteroides_johnsonii,0.0004064212001654368
Streptococcus_pasteurianus,0.0003988544122448435
Enorma_massiliensis,0.0003789041525527148
Rothia_dentocariosa,0.00037670112537254097
Faecalitalea_cylindroides,0.0003730196122389402
Turicibacter_sanguinis,0.000372655378717741
Megamonas_funiformis,0.0003683187572092208
Actinomyces_sp_HPA0247,0.0003599156800396496
Bacteroides_sp_CAG_144,0.0003480837888567859
Holdemanella_biformis,0.00034754240038916844
Campylobacter_concisus,0.00034217128944861395
Coprobacillus_cateniformis,0.0003386931436840443
Gemmiger_sp_An87,0.00032978819031539834
Ruminococcaceae_bacterium_D16,0.00032565100192965597
Paraprevotella_clara,0.0003227887773767488
Fusobacterium_varium,0.00031948978683029515
Haemophilus_sputorum,0.0003184231727700096
Clostridium_spiroforme,0.00031692387261129587
Parabacteroides_sp_CAG_409,0.0003146680751673704
Actinomyces_cardiffensis,0.0003143287359516113
Coprobacter_fastidiosus,0.00030898042245919766
Firmicutes_bacterium_CAG_170,0.0003082778403463292
Eubacterium_sulci,0.0002926861624203181
Firmicutes_bacterium_CAG_94,0.0002924996281484946
Bifidobacterium_bifidum,0.00029240400718748744
Alistipes_onderdonkii,0.0002818936354794722
Neisseria_flavescens,0.00027310003613693386
Blautia_hydrogenotrophica,0.0002730958496974628
Fretibacterium_fastidiosum,0.00026913207420087656
Klebsiella_pneumoniae,0.0002659909635344399
Coprococcus_eutactus,0.0002631744901838261
Anaerococcus_vaginalis,0.00026130179347573236
Intestinibacter_bartlettii,0.0002597820823280531
Slackia_exigua,0.0002576484993456153
Streptococcus_milleri,0.0002560580475604585
Klebsiella_quasipneumoniae,0.00025324065816168895
Actinomyces_sp_S6_Spd3,0.00024377645550547705
Alistipes_inops,0.0002406319413342052
Bifidobacterium_breve,0.00023982058497707176
Victivallis_vadensis,0.00023468379081755696
Massiliomicrobiota_timonensis,0.00023205157844524238
Prevotella_sp_CAG_1092,0.00023043131077265787
Desulfovibrio_piger,0.00022460509807270792
Mitsuokella_jalaludinii,0.00022281857626661654
Firmicutes_bacterium_CAG_145,0.00022072360021058106
Ruminococcus_sp_CAG_330,0.0002164477164643208
Lachnoclostridium_sp_An138,0.00020593216685616138
Streptococcus_sp_F0442,0.00020571141801008542
Actinomyces_viscosus,0.00020405235361917062
Bacteroides_salyersiae,0.00020048873630471037
Megamonas_hypermegale,0.0002001720624250573
Lactococcus_lactis,0.00019243164386887387
Scardovia_wiggsiae,0.0001908029605459917
Klebsiella_aerogenes,0.00019021486945091534
Lactobacillus_sanfranciscensis,0.00018490281214791806
Faecalicoccus_pleomorphus,0.00018184530155830597
Veillonella_tobetsuensis,0.00017390160277648252
Catenibacterium_mitsuokai,0.00017383077652007023
Enterococcus_faecalis,0.00017035578105431917
Methanosphaera_stadtmanae,0.00016761491004791288
Phascolarctobacterium_sp_CAG_266,0.00015210935214895032
Oribacterium_sinus,0.00015011525684336977
Clostridium_paraputrificum,0.00014961134619595853
Bifidobacterium_animalis,0.000146663308188484
Bacteroides_galacturonicus,0.0001442462741374987
Aggregatibacter_segnis,0.00014107693441703893
Corynebacterium_durum,0.00013721115249870668
Streptococcus_cristatus,0.0001368640384408795
Absiella_dolichum,0.00013645323014791112
Prevotella_nigrescens,0.00013425788457687785
Brachyspira_sp_CAG_700,0.00013165205458473022
Fusobacterium_periodonticum,0.0001306803418991926
Fusobacterium_ulcerans,0.00012951969983169715
Actinomyces_naeslundii,0.0001282018726686881
Anaerostipes_caccae,0.00012760314731618077
Abiotrophia_sp_HMSC24B09,0.00012533501849139986
Oribacterium_parvum,0.00012519670100955192
Citrobacter_youngae,0.00012508821952858916
Bacteroides_faecichinchillae,0.00012209152054652926
